,chain,project,action,usd_value_out,usd_value_out_pct_share,usd_value_net,usd_value_net_pct_share,address,style,granularity
104,Optimism,0x2f8294993596771172a13a6ff7e8600920f18705,0x2f8294993596771172a13a6ff7e8600920f18705,235963.94740852143,0.0001636066730086618,235963.94740852143,0.0002375210936148092,1.0,Dollar-Weighted,project
147,Optimism,0x468678bfa990100893751ade6099027cb8827c7e,0x468678bfa990100893751ade6099027cb8827c7e,207742.41067138265,0.0001440391425301127,44563.79003895921,4.485787028875615e-05,1.0,Dollar-Weighted,project
188,Optimism,0x5e6343815648ea7868c277ebc4f6e7432bcf64f5,0x5e6343815648ea7868c277ebc4f6e7432bcf64f5,205858.7377,0.0001427330893331355,205858.7377,0.00020721721706077188,1.0,Dollar-Weighted,project
436,Optimism,0xd567c81a1c4098bb034237af43d2b65ae8a73ac0,0xd567c81a1c4098bb034237af43d2b65ae8a73ac0,200868.8,0.0001392732933999708,200868.8,0.00020219435033646751,2.0,Dollar-Weighted,project
200,Optimism,0x63ee51e1085f2982f633f89173b0dc67f1f326c5,0x63ee51e1085f2982f633f89173b0dc67f1f326c5,200868.60917464,0.00013927316109034208,200868.60917464,0.00020219415825183473,1.0,Dollar-Weighted,project
69,Optimism,0x1e9e7aa3e0aa4f61f22f526ab806f6fdcccc88a4,0x1e9e7aa3e0aa4f61f22f526ab806f6fdcccc88a4,200866.60048664,0.00013927176835740808,200866.60048664,0.00020219213630833137,1.0,Dollar-Weighted,project
57,Optimism,0x179aabc001700f96be80424c6398a5663ef9ebb5,0x179aabc001700f96be80424c6398a5663ef9ebb5,200763.961884,0.0001392006034168118,200763.961884,0.00020208882038480196,1.0,Dollar-Weighted,project
496,Optimism,0xf13f41990557916bea6eeac171542a766909a67c,0xf13f41990557916bea6eeac171542a766909a67c,193305.03558381123,0.0001340289230410892,193305.03558381123,0.00019458067199404014,1.0,Dollar-Weighted,project
145,Optimism,0x45d5e22eff947f72069548558da77014289e915b,0x45d5e22eff947f72069548558da77014289e915b,188494.5174200865,0.00013069352845705064,188494.5174200865,0.0001897384088108275,2.0,Dollar-Weighted,project
542,Optimism,Gamma,Gamma,184095.23991463403,0.00012764326944836053,184095.23991463403,0.00018531010009805184,1.0,Dollar-Weighted,project
562,Optimism,Qidao,Qidao,174510.12581284702,0.0001209973871183502,174510.12581284702,0.0001756617330111188,2.0,Dollar-Weighted,project
194,Optimism,0x60de7ff4379931ca19f34e4bcdb6bab979a7da30,0x60de7ff4379931ca19f34e4bcdb6bab979a7da30,169325.41821499998,0.00011740254659325118,169325.41821499998,0.0001704428110858062,2.0,Dollar-Weighted,project
27,Optimism,0x09abdd968e3d62cb655c7e54820a8f1ebf1478af,0x09abdd968e3d62cb655c7e54820a8f1ebf1478af,166399.86763605557,0.00011537410283226004,166399.86763605557,0.00016749795454917062,1.0,Dollar-Weighted,project
213,Optimism,0x6e7aa93aabe2d0019e2a096d227e56e3392b8ec5,0x6e7aa93aabe2d0019e2a096d227e56e3392b8ec5,150651.59999999998,0.00010445497004997809,150651.59999999998,0.00015164576275235062,1.0,Dollar-Weighted,project
17,Arbitrum,gmx,gmx - PositionRouter | 0xf2ae372f,2710495.6160907764,0.5236611902737186,2710495.6160907764,0.5600930358321743,36.0,Address-Weighted,action
19,Arbitrum,gmx,gmx - Vault | 0x364e2311,958661.497979664,0.5186122417799122,958661.497979664,0.542314725843404,58.0,Address-Weighted,action
9,Arbitrum,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf89d7b9c864f589bbf53a82105107622b35eaa40 - 0 | transfer,1589629.9480429753,0.46153846153846156,932943.4865045138,0.44,26.0,Address-Weighted,action
13,Arbitrum,across_v2,across_v2 - Arbitrum_SpokePool | deposit,1267634.7946664405,0.4206019831368349,1267634.7946664405,0.47008888131047566,27.0,Address-Weighted,action
25,Arbitrum,sushi,sushi - Pair | swapExactTokensForETH,166214.99869185392,0.38122838014884025,166214.99869185392,0.4073879802810678,20.0,Address-Weighted,action
7,Arbitrum,0x892785f33cdee22a30aef750f285e18c18040c3e,0x892785f33cdee22a30aef750f285e18c18040c3e - 0 | swap,549935.5173667249,0.3530318410927036,549935.5173667249,0.4135176874300934,30.0,Address-Weighted,action
8,Arbitrum,0xb38e8c17e38363af6ebdcb3dae12e0243582891d,0xb38e8c17e38363af6ebdcb3dae12e0243582891d - 0 | transfer,1022172.470262496,0.34375,1022172.470262496,0.34375,33.0,Address-Weighted,action
23,Arbitrum,gmx,gmx - sGMX | 0xf3daeacc,556212.3832694446,0.3259396306001577,556212.3832694446,0.3889944756765655,61.0,Address-Weighted,action
28,Arbitrum,uniswap_v3,uniswap_v3 - Pair | mint,832595.7040565743,0.288741470674627,832595.7040565743,0.30959556693139095,27.0,Address-Weighted,action
3,Arbitrum,0x3405a1bd46b85c5c029483fbecf2f3e611026e45,0x3405a1bd46b85c5c029483fbecf2f3e611026e45 - 0 | anySwapOutUnderlying,1148792.2512110923,0.2850386587251944,1148792.2512110923,0.3073992545669899,65.0,Address-Weighted,action
15,Arbitrum,celer_network,celer_network - Bridge | send,932948.7252277827,0.28178933176737686,932948.7252277827,0.33004372387481684,26.0,Address-Weighted,action
5,Arbitrum,0x62383739d68dd0f844103db8dfb05a7eded5bbe6,0x62383739d68dd0f844103db8dfb05a7eded5bbe6 - 0 | transfer,395810.30547306436,0.27906976744186046,395810.30547306436,0.27906976744186046,43.0,Address-Weighted,action
29,Arbitrum,uniswap_v3,uniswap_v3 - Pair | multicall,531355.4201832636,0.24644622716536121,173423.61176889716,0.1561702189436447,131.0,Address-Weighted,action
1,Arbitrum,0x05e481b19129b560e921e487adb281e70bdba463,0x05e481b19129b560e921e487adb281e70bdba463 - 0 | anySwapOutUnderlying,1560686.2163116015,0.21858776106907363,1560686.2163116015,0.22435191825014097,35.0,Address-Weighted,action
21,Arbitrum,gmx,gmx - Vault | swap,608114.5917314723,0.1902608026593274,607653.5872843462,0.200507500299751,60.0,Address-Weighted,action
4,Arbitrum,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3 - 0 | swap,1028183.2078029377,0.14203026877731417,543229.1217234476,0.14346379833815545,78.0,Address-Weighted,action
30,Arbitrum,uniswap_v3,uniswap_v3 - Pair | uniswapV3Swap,320551.24987498584,0.11940441696382513,100109.4712350311,0.0715278882788056,24.0,Address-Weighted,action
10,Arbitrum,OTHER,OTHER - OTHER | OTHER,172722.26724796242,0.03880084484723292,13545.009947175638,0.020632073710931374,321.0,Address-Weighted,action
9,Arbitrum,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf89d7b9c864f589bbf53a82105107622b35eaa40,1589629.9480429753,0.46153846153846156,932943.4865045138,0.44,26.0,Address-Weighted,project
12,Arbitrum,across_v2,across_v2,1505289.9805668737,0.42260887483690956,1222362.1234283533,0.45329999269224436,28.0,Address-Weighted,project
16,Arbitrum,gmx,gmx,1208690.8798027083,0.4208502342235338,1046570.9385669185,0.41831668302228486,241.0,Address-Weighted,project
15,Arbitrum,gains_network,gains_network,449006.53052609693,0.3774151229073702,449006.53052609693,0.42990060614354897,20.0,Address-Weighted,project
7,Arbitrum,0xb38e8c17e38363af6ebdcb3dae12e0243582891d,0xb38e8c17e38363af6ebdcb3dae12e0243582891d,1022172.470262496,0.34375,1022172.470262496,0.34375,33.0,Address-Weighted,project
20,Arbitrum,sushi,sushi,417611.4554763425,0.33482383349595873,376083.0991466258,0.3389695110245373,58.0,Address-Weighted,project
23,Arbitrum,uniswap_v3,uniswap_v3,4076039.655293234,0.3152135178447582,470354.07961038407,0.2349291759525246,164.0,Address-Weighted,project
11,Arbitrum,aave_v3,aave_v3,937751.6887383778,0.286731048373477,937751.6887383778,0.29363016744972414,33.0,Address-Weighted,project
6,Arbitrum,0x892785f33cdee22a30aef750f285e18c18040c3e,0x892785f33cdee22a30aef750f285e18c18040c3e,405080.5404262381,0.2810702013838174,405080.5404262381,0.3227131993001653,44.0,Address-Weighted,project
5,Arbitrum,0x805ba50001779ced4f59cff63aea527d12b94829,0x805ba50001779ced4f59cff63aea527d12b94829,1311747.7339648101,0.27924008382194143,1311747.7339648101,0.28761527048441354,23.0,Address-Weighted,project
4,Arbitrum,0x62383739d68dd0f844103db8dfb05a7eded5bbe6,0x62383739d68dd0f844103db8dfb05a7eded5bbe6,395810.30547306436,0.27906976744186046,395810.30547306436,0.27906976744186046,43.0,Address-Weighted,project
13,Arbitrum,celer_network,celer_network,2734059.1125275693,0.2570432115330788,2734059.1125275693,0.2789432999912953,58.0,Address-Weighted,project
2,Arbitrum,0x37f9ae2e0ea6742b9cad5abcfb6bbc3475b3862b,0x37f9ae2e0ea6742b9cad5abcfb6bbc3475b3862b,359389.0880226958,0.2529702568244882,359389.0880226958,0.2905331669426113,27.0,Address-Weighted,project
17,Arbitrum,gnosis_safe,gnosis_safe,432814.2019647277,0.24785232830753762,432814.2019647277,0.256645661402568,20.0,Address-Weighted,project
8,Arbitrum,0xb6cfcf89a7b22988bfc96632ac2a9d6dab60d641,0xb6cfcf89a7b22988bfc96632ac2a9d6dab60d641,265819.8070825284,0.24048630405389745,265819.8070825284,0.24383197029929252,22.0,Address-Weighted,project
21,Arbitrum,swapfish,swapfish,1420588.914986498,0.23486103274608996,1420588.914986498,0.24136481786317407,38.0,Address-Weighted,project
18,Arbitrum,hop_protocol,hop_protocol,351293.75661618426,0.23270169673034685,343812.0469387649,0.24548104337196197,31.0,Address-Weighted,project
1,Arbitrum,0x3405a1bd46b85c5c029483fbecf2f3e611026e45,0x3405a1bd46b85c5c029483fbecf2f3e611026e45,746714.96328721,0.1871465941125014,746714.96328721,0.20182779340256912,100.0,Address-Weighted,project
14,Arbitrum,curvefi,curvefi,291532.62154766335,0.17420089003438755,192322.857309312,0.14262092480283495,34.0,Address-Weighted,project
3,Arbitrum,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,0x521709b3cd7f07e29722be0ba28a8ce0e806dbc3,1184741.1130558671,0.15408996668073718,544248.6630153387,0.1441446452711738,79.0,Address-Weighted,project
0,Arbitrum,0x05e481b19129b560e921e487adb281e70bdba463,0x05e481b19129b560e921e487adb281e70bdba463,1030641.8409604916,0.1471263776426457,1030641.8409604916,0.15100609882221028,53.0,Address-Weighted,project
10,Arbitrum,OTHER,OTHER,172722.26724796242,0.03880084484723292,13545.009947175638,0.020632073710931374,321.0,Address-Weighted,project
182,Ethereum,0x77f33da6046a03ebb0e6d33a26cb49bd738774ff,0x77f33da6046a03ebb0e6d33a26cb49bd738774ff - 0 | transfer,1884960.9258729618,1.0,1884960.9258729618,1.0,21.0,Address-Weighted,action
133,Ethereum,0x55fe002aeff02f77364de339a1292923a15844b8,0x55fe002aeff02f77364de339a1292923a15844b8 - 0 | transferFrom,159732468.3807209,0.9995436424770364,159732468.3807209,1.0,150.0,Address-Weighted,action
36,Ethereum,0x1689a089aa12d6cbbd88bc2755e4c192f8702000,0x1689a089aa12d6cbbd88bc2755e4c192f8702000 - 0 | transfer,3293441.7015112345,0.9730793735853595,3293441.7015112345,0.9736230560922261,30.0,Address-Weighted,action
76,Ethereum,0x35efc913702c4a4f00fc4e994bf50d1757bc232f,0x35efc913702c4a4f00fc4e994bf50d1757bc232f - 0 | transfer,1656334.0802015758,0.9623377503614086,1644759.1866249172,0.9622421069863646,30.0,Address-Weighted,action
311,Ethereum,0xce72c17f6e4c4c59274ceff019f5c038c1b3aa34,0xce72c17f6e4c4c59274ceff019f5c038c1b3aa34 - 0 | transfer,1386442.8947689948,0.8944630390234899,1386442.8947689948,0.8944752094186792,23.0,Address-Weighted,action
342,Ethereum,0xe25a329d385f77df5d4ed56265babe2b99a5436e,0xe25a329d385f77df5d4ed56265babe2b99a5436e - 0 | transfer,51199496.246012,0.8796891835857819,51199496.246012,0.8796962777234801,170.0,Address-Weighted,action
334,Ethereum,0xddd30d6f225d72b1c258cd68381ea9c510ee1fee,0xddd30d6f225d72b1c258cd68381ea9c510ee1fee - 0 | transfer,1344649.2712765362,0.8303075469888791,1344649.2712765362,0.832618719577779,40.0,Address-Weighted,action
220,Ethereum,0x9277a463a508f45115fdeaf22ffeda1b16352433,0x9277a463a508f45115fdeaf22ffeda1b16352433 - 0 | depositFor,905435.8583015904,0.8169844841757926,905435.8583015904,0.8202654136188307,49.0,Address-Weighted,action
505,Ethereum,matic,matic - StakeManager | buyVoucher,4795851.091093673,0.7944691952764847,4795420.869857228,0.8095463934984612,67.0,Address-Weighted,action
223,Ethereum,0x9660a85b4c70fec00071dd2cf28b2220d79ffa28,0x9660a85b4c70fec00071dd2cf28b2220d79ffa28 - 0 | transfer,2286262.275153023,0.754523509578911,1898726.63910665,0.7523183372144786,40.0,Address-Weighted,action
281,Ethereum,0xbb4f124e90f2042738c997751b92e3fe216cb95c,0xbb4f124e90f2042738c997751b92e3fe216cb95c - 0 | transfer,462974.25082654686,0.7377126130034408,462974.25082654686,0.7382034864743027,61.0,Address-Weighted,action
103,Ethereum,0x4849d6ad05a8937c00cd8e3f37a294c289b5afe2,0x4849d6ad05a8937c00cd8e3f37a294c289b5afe2 - 0 | transfer,2467330.857895151,0.7031501122017508,1858909.8275056784,0.663830736855161,21.0,Address-Weighted,action
312,Ethereum,0xceb69f6342ece283b2f5c9088ff249b5d0ae66ea,0xceb69f6342ece283b2f5c9088ff249b5d0ae66ea - 0 | transfer,1398150.8484302415,0.6963431095986892,1398150.8484302415,0.6963507571988966,49.0,Address-Weighted,action
187,Ethereum,0x7b4576d06d0ce1f83f9a9b76bf8077bffd34fcb1,0x7b4576d06d0ce1f83f9a9b76bf8077bffd34fcb1 - 0 | transfer,2116565.961181642,0.6820961426189269,1835694.7033476408,0.6211032936343516,21.0,Address-Weighted,action
152,Ethereum,0x5f1826b80add260bef18c8eab91c38c88634979d,0x5f1826b80add260bef18c8eab91c38c88634979d - 0 | transfer,344993.6469585,0.6722492657295214,344099.10637199995,0.6730175930277876,36.0,Address-Weighted,action
310,Ethereum,0xcd531ae9efcce479654c4926dec5f6209531ca7b,0xcd531ae9efcce479654c4926dec5f6209531ca7b - 0 | transfer,4967031.441621584,0.6295288665545347,4943491.620679414,0.6290285383205785,223.0,Address-Weighted,action
243,Ethereum,0xa205fd7344656c72fdc645b72faf5a3de0b3e825,0xa205fd7344656c72fdc645b72faf5a3de0b3e825 - 0 | transferFrom,4755993.474597915,0.6163537472003753,4755993.474597915,0.6165411007926214,28.0,Address-Weighted,action
325,Ethereum,0xd52055a39a3d2f7505c739f981f296ea31b50191,0xd52055a39a3d2f7505c739f981f296ea31b50191 - 0 | transfer,5481972.254454304,0.6161164250898744,5205235.186346944,0.579607638192575,44.0,Address-Weighted,action
199,Ethereum,0x862c8cc18a5aac42a16987b721ab6a9b132ca422,0x862c8cc18a5aac42a16987b721ab6a9b132ca422 - 0 | transfer,2248127.6643210463,0.6087067017551774,2248127.6643210463,0.6087188784288226,53.0,Address-Weighted,action
38,Ethereum,0x188b1487a65476874a13778ba2cfd1eafe5a23bc,0x188b1487a65476874a13778ba2cfd1eafe5a23bc - 0 | transfer,1114786.3510973875,0.5812726556772051,1114786.3510973875,0.5813474291596817,32.0,Address-Weighted,action
271,Ethereum,0xb224228b0fe71cebf95ee25339166cd626759b52,0xb224228b0fe71cebf95ee25339166cd626759b52 - 0 | transfer,1305472.2176522333,0.577454760561108,1087284.9824736435,0.5482643060283234,50.0,Address-Weighted,action
144,Ethereum,0x5b5a922e065a425ee7e9b70185ba563ef270afcd,0x5b5a922e065a425ee7e9b70185ba563ef270afcd - 0 | transfer,460536.226937432,0.5705560231632325,460536.226937432,0.5907048738150319,25.0,Address-Weighted,action
91,Ethereum,0x3fda9f5af910a3386acf35e911210843a27c72d7,0x3fda9f5af910a3386acf35e911210843a27c72d7 - 0 | transfer,2426309.3849782534,0.5585554696780788,2426309.3849782534,0.5585660092873422,27.0,Address-Weighted,action
283,Ethereum,0xbbe1932529ad1a71539bad6c887674cb56764ed9,0xbbe1932529ad1a71539bad6c887674cb56764ed9 - 0 | transfer,7683008.248584341,0.5455577441526256,7655388.561463552,0.5386366692417507,138.0,Address-Weighted,action
25,Ethereum,0x0e747eb2ff0f26fb77c3a1ea67ee07fac2dbb783,0x0e747eb2ff0f26fb77c3a1ea67ee07fac2dbb783 - 0 | transfer,11500215.424408702,0.5222830463856322,11500215.424408702,0.5224680867416033,30.0,Address-Weighted,action
29,Ethereum,0x1157a2076b9bb22a85cc2c162f20fab3898f4101,0x1157a2076b9bb22a85cc2c162f20fab3898f4101 - 0 | transfer,17635163.771943714,0.5030552083364006,17635163.771943714,0.5033023669336443,108.0,Address-Weighted,action
145,Ethereum,0x5b990c664ae7e759763acfec76e11c289c53be77,0x5b990c664ae7e759763acfec76e11c289c53be77 - 0 | transfer,5104522.962229578,0.4953090794155294,5104522.962229578,0.49531314136449506,49.0,Address-Weighted,action
499,Ethereum,looksrare,looksrare - FeeSharingSystem | deposit,367873.66924032563,0.471099625354033,367873.66924032563,0.5542773570754691,22.0,Address-Weighted,action
118,Ethereum,0x4e185fe2c41860b1d71c6c5b38237ba33ae8210d,0x4e185fe2c41860b1d71c6c5b38237ba33ae8210d - 0 | transfer,11717988.487549383,0.4699742931385386,11717988.487549383,0.4699753710057732,52.0,Address-Weighted,action
21,Ethereum,0x0b54420ee63aa04da4cc87064142c6e64b70bb94,0x0b54420ee63aa04da4cc87064142c6e64b70bb94 - 0 | transfer,1588136.4680204073,0.4654981641938113,1588136.4680204073,0.5231933310542405,22.0,Address-Weighted,action
7,Ethereum,0x010b3e1c9325f755dea35ba4422cf52ca0817750,0x010b3e1c9325f755dea35ba4422cf52ca0817750 - 0 | transfer,501313.7001117481,0.4638170713797283,501313.7001117481,0.4638217704137906,24.0,Address-Weighted,action
495,Ethereum,lido,lido - steth | submit,832204.9168541387,0.4512210336560701,832204.9168541387,0.4692580241590552,47.0,Address-Weighted,action
181,Ethereum,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec - 0 | transfer,7400996.216628307,0.4377998479128333,7400996.216628307,0.44183130748424604,222.0,Address-Weighted,action
294,Ethereum,0xc4c508319afa5720967d53c83592c08469444ebd,0xc4c508319afa5720967d53c83592c08469444ebd - 0 | transfer,378326.7780064273,0.4333954341776508,341474.5164024,0.43317373135458204,25.0,Address-Weighted,action
482,Ethereum,gnosis_safe,gnosis_safe - GnosisSafev1.3.0 | transfer,2179935.4558287603,0.42985626130616594,2179935.4558287603,0.4608297011685492,445.0,Address-Weighted,action
503,Ethereum,matic,matic - ERC20Predicate | depositFor,1197554.4298053537,0.42186159900276354,1197554.4298053537,0.4367143791779994,156.0,Address-Weighted,action
276,Ethereum,0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1,0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1 - 0 | transfer,2542766.394132117,0.41964453823516595,1514335.6502244042,0.4161660862705513,87.0,Address-Weighted,action
322,Ethereum,0xd30b438df65f4f788563b2b3611bd6059bff4ad9,0xd30b438df65f4f788563b2b3611bd6059bff4ad9 - 0 | transfer,3162601.23318624,0.41933426120165546,3162601.23318624,0.4193356224980271,73.0,Address-Weighted,action
327,Ethereum,0xd628f7c481c7dd87f674870bec5d7a311fb1d9a2,0xd628f7c481c7dd87f674870bec5d7a311fb1d9a2 - 0 | transfer,4134868.4694000985,0.41616191212878484,3875847.918996044,0.4141702199844388,27.0,Address-Weighted,action
64,Ethereum,0x2b263f27527f826b2816c349198aea974f9ef065,0x2b263f27527f826b2816c349198aea974f9ef065 - 0 | transfer,6815321.698316657,0.4154642450764547,6815321.698316657,0.4390728757959978,22.0,Address-Weighted,action
205,Ethereum,0x8953f9c087b9f5b15e4600b3637b3f8591e202e3,0x8953f9c087b9f5b15e4600b3637b3f8591e202e3 - 0 | transfer,922732.3036633745,0.4029076143821856,922732.3036633745,0.4239402868378842,40.0,Address-Weighted,action
158,Ethereum,0x661bc014ba045a1918215cbe2af8121ada09638d,0x661bc014ba045a1918215cbe2af8121ada09638d - 0 | transfer,2014111.4464764993,0.3982117801840519,1932289.281040431,0.3949907810234844,23.0,Address-Weighted,action
149,Ethereum,0x5cf9d55d44cc2d19416d6acba30330a9ad388671,0x5cf9d55d44cc2d19416d6acba30330a9ad388671 - 0 | transfer,649597.8067631719,0.3958219210917125,649597.8067631719,0.42089078365042615,20.0,Address-Weighted,action
296,Ethereum,0xc5a8859c44ac8aa2169afacf45b87c08593bec10,0xc5a8859c44ac8aa2169afacf45b87c08593bec10 - 0 | transfer,7575995.619396212,0.39328900169587067,7575995.619396212,0.39328909174505644,105.0,Address-Weighted,action
47,Ethereum,0x21e02713a465a5026e18260fc3a766b8a2f21fca,0x21e02713a465a5026e18260fc3a766b8a2f21fca - 0 | transfer,209784.88520836364,0.39125752588674617,207262.55678645454,0.38992425501365935,22.0,Address-Weighted,action
213,Ethereum,0x8e9d0d15c6bc35e87694f05196b03c1c0e731136,0x8e9d0d15c6bc35e87694f05196b03c1c0e731136 - 0 | transfer,1205982.2437619038,0.39013849493843994,1205982.2437619038,0.4535122969769243,21.0,Address-Weighted,action
241,Ethereum,0xa08284d81ae421fd2bfccd64289bae4be83f963b,0xa08284d81ae421fd2bfccd64289bae4be83f963b - 0 | transfer,350314.5373130124,0.3887202084680388,350314.5373130124,0.3887228457794094,22.0,Address-Weighted,action
399,Ethereum,apecoin,apecoin - ApeCoinStaking | depositSelfApeCoin,982459.9384151773,0.386022026369503,982459.9384151773,0.41355705240859064,208.0,Address-Weighted,action
135,Ethereum,0x56b9fd79b4debd4fb792dd80e5c79398524face0,0x56b9fd79b4debd4fb792dd80e5c79398524face0 - 0 | transfer,3756915.0140429363,0.384097384793943,3677142.901468801,0.3806621980899441,28.0,Address-Weighted,action
356,Ethereum,0xf1ed72148790ce8969ae862a88f031fb62b60340,0xf1ed72148790ce8969ae862a88f031fb62b60340 - 0 | transfer,216090.98180172232,0.3795345715169672,216090.98180172232,0.3807432341649634,26.0,Address-Weighted,action
4,Ethereum,0x00a7ba8ae7bca0b10a32ea1f8e2a1da980c6cad2,0x00a7ba8ae7bca0b10a32ea1f8e2a1da980c6cad2 - 0 | stake,589232.7015936738,0.3712111298687462,589232.7015936738,0.3969119095076258,27.0,Address-Weighted,action
